num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_env_steps_sampled,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_episodes_lifetime,env_runners/num_episodes,env_runners/env_to_module_sum_episodes_length_in,env_runners/weights_seq_no,env_runners/rlmodule_inference_timer,env_runners/env_step_timer,env_runners/time_between_sampling,env_runners/num_env_steps_sampled_lifetime,env_runners/sample,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/default_policy,env_runners/num_agent_steps_sampled_lifetime/default_agent,env_runners/num_module_steps_sampled/default_policy,env_runners/num_agent_steps_sampled/default_agent,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/default_policy/vf_loss,learners/default_policy/policy_loss,learners/default_policy/vf_explained_var,learners/default_policy/mean_kl_loss,learners/default_policy/curr_entropy_coeff,learners/default_policy/curr_kl_coeff,learners/default_policy/total_loss,learners/default_policy/num_module_steps_trained,learners/default_policy/gradients_default_optimizer_global_norm,learners/default_policy/default_optimizer_learning_rate,learners/default_policy/vf_loss_unclipped,learners/default_policy/weights_seq_no,learners/default_policy/entropy,learners/default_policy/diff_num_grad_updates_vs_sampler_policy,learners/default_policy/module_train_batch_size_mean,learners/default_policy/num_trainable_parameters,learners/default_policy/num_module_steps_trained_lifetime,learners/default_policy/num_module_steps_trained_lifetime_throughput,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items
1,1869000.0,False,1556,a852a_00000,2025-09-14_03-02-38,1757811758,10.936257362365723,17508.429615736008,500909,cda-server-4,10.157.146.4,17508.429615736008,1556,12.020435409250435,1.5436723778513278e-05,12.020105552996608,10.714692863682378,1.3013185997009915,0.0020173005344741026,1200.0,0.02424468193203211,14.844850373725441,10200.999999999942,54.0,14.844850373725441,1555.0,0.0002871979691025949,0.03974153140070912,0.40006078264266626,1869000.0,2.613951756561372,21.625109947626868,6,0,0,47.82,24.10000000000001,0.00021150153635083886,0.0004880599437202023,1869000.0,1869000.0,1200.0,1200.0,38400,553078155,147735,57533056,0,1200.0,383400,1251.4583479190353,295539.04991783766,29943.73188748155,29943.727056301213,8.41763,-0.006090975,-0.086355805,0.0093665095,0.0,11.096704483032227,8.515476,38400,427.1976,5e-05,360.02136,1556.0,1.6321044,1.0,128.0,147735,57533056,29943.711739354094,0.04465980930337816,5.971247724851138e-06,7.171681888251551e-05,3.1693143632009365e-05,1.7228885029818286e-05,3.005119585970679e-06,2.8249105738946082e-06,0.00020711731383529568,3.0623032512127506e-05,7.28293551821675e-05,1.8490615958655298e-05,5.785993259297448e-05,0.0003662215738395137,0.005475462808705435,0.01794795814806052,6.166658056083146e-06,2.069271083513121e-05,0.0034539068979402648,0.0001271065278811924,0.01707203351601605
1,1870200.0,False,1557,a852a_00000,2025-09-14_03-02-51,1757811771,13.417850494384766,17521.847466230392,500909,cda-server-4,10.157.146.4,17521.847466230392,1557,12.034278838678004,1.5441556821632914e-05,12.03394894504513,10.728204674329234,1.3016519464734828,0.0020158093943148606,1200.0,0.02424468193203211,15.113453716093524,10258.99999999994,58.0,15.113453716093524,1556.0,0.0002825083183556788,0.04620530506051487,0.40108681899062243,1870200.0,2.6091205865502665,21.154947302706624,6,0,0,56.18947368421052,24.100000000000005,0.00020845622983396893,0.00048690601681047755,1870200.0,1870200.0,1200.0,1200.0,38400,553462155,147735,57571456,0,1200.0,384000,1251.7437644398449,295622.8014328314,29932.61777854998,29932.6147497682,7.8973727,-0.0687949,-0.04624355,0.008206823,0.0,11.096704483032227,7.9196467,38400,41.614754,5e-05,304.75632,1557.0,1.4863594,1.0,128.0,147735,57571456,29932.600620856378,0.04460626116943771,5.865203951409383e-06,7.104901360084935e-05,2.8983949431439223e-05,1.7240362856390846e-05,2.9882144419289336e-06,2.805947658043222e-06,0.00020810605488784658,3.0452967368135292e-05,7.19019670526197e-05,1.8538108593177193e-05,5.7431644591975214e-05,0.0003676006630768666,0.005481722773265933,0.01794386014881024,6.170519331872259e-06,2.0697883129922827e-05,0.0034652703903572226,0.0001270180746340787,0.017003418172530312
1,1871400.0,False,1558,a852a_00000,2025-09-14_03-03-01,1757811781,9.753600120544434,17531.601066350937,500909,cda-server-4,10.157.146.4,17531.601066350937,1558,12.011363847143066,1.5457871307795094e-05,12.011033648600689,10.703670219301248,1.3032620148988365,0.002018547660977667,1200.0,0.02424468193203211,14.96182283558229,10308.999999999944,50.0,14.96182283558229,1557.0,0.0002824538750570951,0.044099175593980855,0.40193496446443056,1871400.0,2.6092699750366624,20.688625927397783,6,0,0,39.64999999999999,24.100000000000005,0.00020833197008721514,0.0004869045861946339,1871400.0,1871400.0,1200.0,1200.0,38272,553842483,147735,57609728,0,1200.0,380328,1251.9463267954463,295845.89389843016,29945.851848602255,29945.847222743847,8.023749,0.024499113,-0.060498595,0.007071119,0.0,11.096704483032227,8.126715,38272,30.355415,5e-05,375.91113,1558.0,2.0930684,1.0,128.0,147735,57609728,29945.853912442737,0.0459371363628595,5.841014693629086e-06,7.137915579863403e-05,2.845937377070488e-05,1.715956725124273e-05,2.9749096497098766e-06,2.796522286819532e-06,0.0002080701934160726,3.0477251977586972e-05,7.17282167834062e-05,1.8428724126150857e-05,5.7668440983891036e-05,0.0003686359379543053,0.005485155674756143,0.017926766923187835,6.168009001396096e-06,2.069721087535242e-05,0.003477971155289004,0.00012697886018751017,0.01833395031316147
1,1872600.0,False,1559,a852a_00000,2025-09-14_03-03-15,1757811795,14.058253765106201,17545.659320116043,500909,cda-server-4,10.157.146.4,17545.659320116043,1559,12.03173204537431,1.5464318267868162e-05,12.031402115369346,10.724085186495754,1.303219144304393,0.0020169150241239023,1200.0,0.02424468193203211,15.506821004331842,10343.999999999944,35.0,15.506821004331842,1558.0,0.0002870516616059287,0.051395226052470634,0.40373908905756534,1872600.0,2.6101983406002516,20.3427575980008,6,0,0,59.07000000000001,24.100000000000005,0.0002083945040644981,0.0004902437745139492,1872600.0,1872600.0,1200.0,1200.0,37888,554215147,147735,57647616,0,1200.0,372664,1252.0168635274918,295787.5912322748,29946.75498645206,29946.682132674236,8.730791,0.014500045,-0.039505363,0.011146186,0.0,11.096704483032227,8.868978,37888,34.225563,5e-05,583.01556,1559.0,1.408503,1.0,128.0,147735,57647616,29946.839902127558,0.04584150120775919,5.805444320658876e-06,7.170659993609847e-05,2.842199229363314e-05,1.7097158007618876e-05,2.9787165951815235e-06,2.8348581922587246e-06,0.0002102475341684836,3.0646902327360614e-05,7.184233324048946e-05,1.848920699128025e-05,5.783919872845872e-05,0.00036864748798953045,0.0054891662379216825,0.01789771817660081,6.163530743915018e-06,2.0694049398827746e-05,0.0034819712128289124,0.0001270362993867196,0.01825892265688216
1,1873800.0,False,1560,a852a_00000,2025-09-14_03-03-37,1757811817,21.794437408447266,17567.45375752449,500909,cda-server-4,10.157.146.4,17567.45375752449,1560,12.129257873722043,1.5514677810313838e-05,12.1289279761238,10.821355388789007,1.3034754346556467,0.0020155403732203363,1200.0,0.02424468193203211,15.539557351333281,10397.999999999942,54.0,15.539557351333281,1559.0,0.00029690293078609293,0.07192572137466664,0.40334888661905,1873800.0,2.6690962468989405,19.709949353564653,6,0,0,74.69354838709677,24.10000000000001,0.00021074194376423643,0.0004954921792025819,1873800.0,1873800.0,1200.0,1200.0,38400,554598247,147735,57686016,0,1200.0,383100,1252.2666948922167,295288.971275375,29882.35348598814,29882.12661243661,7.7799783,-0.027957229,-0.07385087,0.0051347828,0.0,11.096704483032227,7.809,38400,30.631445,5e-05,302.4271,1560.0,1.2504338,1.0,128.0,147735,57686016,29882.601488893088,0.04576268284628203,6.211154689693971e-06,7.313875257893974e-05,2.873607689313858e-05,1.715275690601367e-05,3.0209473775014443e-06,2.8148593905652033e-06,0.0002128271561779816,3.078821596800357e-05,7.193976870308886e-05,2.0813685949730887e-05,5.781850946153106e-05,0.00036991784712786557,0.0054945768740585,0.017875385577583214,6.1805549411278915e-06,2.0730388987780524e-05,0.0034964850730883185,0.00012694601522714768,0.018181112286352386
1,1875000.0,False,1561,a852a_00000,2025-09-14_03-03-47,1757811827,9.669285297393799,17577.123042821884,500909,cda-server-4,10.157.146.4,17577.123042821884,1561,12.104516540938711,1.5495690392619484e-05,12.10418654347334,10.796321601828032,1.3037628293585808,0.0020180131464455015,1200.0,0.02424468193203211,15.384970235626147,10447.999999999944,50.0,15.384970235626147,1560.0,0.0002847864045737825,0.05573031426761783,0.403485028620135,1875000.0,2.6933437576243073,19.51765153843321,6,0,0,41.92857142857143,24.100000000000005,0.00020733145628505482,0.000490369527172512,1875000.0,1875000.0,1200.0,1200.0,38272,554978874,147735,57724288,0,1200.0,380627,1252.4740279432945,295341.9314970342,29878.026791417113,29877.86186659834,9.054174,0.103552245,0.011756539,0.008084546,0.0,11.096704483032227,9.247438,38272,23.985023,5e-05,402.82785,1561.0,2.2675207,1.0,128.0,147735,57724288,29878.236355944162,0.0456801057467194,5.956366129652294e-06,7.162744473114263e-05,2.858838693871242e-05,1.7042091754248514e-05,2.982941928617589e-06,2.80645157323444e-06,0.00020981752751714469,3.078891146908932e-05,7.362302715288367e-05,1.8645838577518086e-05,5.724509122144401e-05,0.0003709467884769433,0.005495389387860144,0.017851710714054964,6.172337692659987e-06,2.07287583752808e-05,0.003512838312766476,0.00012685423109692895,0.018104103842759366
1,1876200.0,False,1562,a852a_00000,2025-09-14_03-04-13,1757811853,26.264098167419434,17603.387140989304,500909,cda-server-4,10.157.146.4,17603.387140989304,1562,12.246013165090833,1.551366146434789e-05,12.245682934106389,10.937734638326855,1.303854135008803,0.0020137988641421947,1200.0,0.02424468193203211,15.096397199190847,10494.999999999942,47.0,15.096397199190847,1561.0,0.00028641690085194475,0.06939677682053892,0.4036799317358224,1876200.0,2.710591856876993,19.517004317320563,6,0,0,79.62162162162163,24.100000000000005,0.00020977382825717998,0.0005045235738737977,1876200.0,1876200.0,1200.0,1200.0,38144,555357632,147735,57762432,0,1200.0,378758,1252.6592876638615,295811.17909285665,29918.485113490173,29918.35505035811,8.59237,0.13335766,-0.057859182,0.014650144,0.0,11.096704483032227,8.888295,38144,749.82825,5e-05,285.1807,1562.0,0.6913805,1.0,128.0,147735,57762432,29918.660106333977,0.04559130913051349,5.805987618513387e-06,7.354871585253626e-05,2.8295394523927033e-05,1.7079892039370966e-05,3.0183610152553274e-06,2.8282511751535663e-06,0.0002122170210398371,3.2307626249742847e-05,7.323930128862715e-05,1.9424476966813914e-05,6.012891167667115e-05,0.00037163808052755287,0.0054999560962078,0.017833796720386878,6.166922078594639e-06,2.071365851802564e-05,0.00351910373493404,0.00012727125226085322,0.018021368409683696
1,1877400.0,False,1563,a852a_00000,2025-09-14_03-04-22,1757811862,8.56003212928772,17611.94717311859,500909,cda-server-4,10.157.146.4,17611.94717311859,1563,12.209051437533011,1.5503494521669058e-05,12.208720660316883,10.900639465986943,1.3039766292485888,0.002017458290697668,1200.0,0.02424468193203211,13.868026171633373,10544.99999999994,50.0,13.868026171633373,1562.0,0.0002848880228809778,0.07193061447308284,0.406310977081542,1877400.0,2.7981992378054366,19.441334855703275,6,0,0,33.98461538461539,24.100000000000005,0.00020987936687446391,0.0005047186023321159,1877400.0,1877400.0,1200.0,1200.0,38272,555738259,147735,57800704,0,1200.0,380627,1252.8626947872228,296026.80413882056,29931.3962926285,29931.283346241235,8.544805,0.05129623,-0.08514452,0.012045888,0.0,11.096704483032227,8.729771,38272,48.75154,5e-05,320.84222,1563.0,1.5195333,1.0,128.0,147735,57800704,29931.53592087713,0.04550489074560065,5.778561327999962e-06,7.394603847418137e-05,2.8083977326375064e-05,1.7072163334570155e-05,3.042390191670142e-06,2.83087319354495e-06,0.00021198697853217616,3.275904863688645e-05,7.178983242206243e-05,1.955301771371803e-05,6.023012656635661e-05,0.0003728944779829852,0.005498870538319891,0.01782082723937881,6.1595675903602675e-06,2.07174478695443e-05,0.003526323730648826,0.0001271775009854504,0.017940474336331575
1,1878600.0,False,1564,a852a_00000,2025-09-14_03-04-30,1757811870,8.501770973205566,17620.448944091797,500909,cda-server-4,10.157.146.4,17620.448944091797,1564,12.171862037897158,1.5538020973289602e-05,12.17153084580785,10.863383964938533,1.3040381917164885,0.0020187212633422202,1200.0,0.02424468193203211,16.555896315254206,10585.999999999944,41.0,16.555896315254206,1563.0,0.00028261735271376047,0.03725646158700415,0.4057681604951808,1878600.0,2.7562272139768855,20.054933851275837,6,0,0,33.983333333333334,24.100000000000005,0.00020763899756060956,0.0004891550034116432,1878600.0,1878600.0,1200.0,1200.0,38016,556113667,147735,57838720,0,1200.0,375408,1252.9740678393507,296497.6710745925,29981.41406239487,29981.29862803506,8.663654,0.043660253,-0.072030544,0.00943199,0.0,11.096704483032227,8.811978,38016,54.070747,5e-05,513.9695,1564.0,1.3234712,1.0,128.0,147735,57838720,29981.565120032494,0.045427250700258597,5.859051348458197e-06,7.17281664753461e-05,2.840225725118356e-05,1.7290338017398138e-05,2.9797676572945203e-06,2.8908268196749954e-06,0.00020768628029394471,3.081033440367412e-05,7.183588219579566e-05,1.8828835624122137e-05,5.7911063505885536e-05,0.0003735874527874296,0.005499080837646413,0.017819219389695204,6.1602028888924706e-06,2.071708288176797e-05,0.0035293946990889885,0.0001270840166705479,0.017860446629062925
1,1879800.0,False,1565,a852a_00000,2025-09-14_03-04-40,1757811880,10.409141778945923,17630.858085870743,500909,cda-server-4,10.157.146.4,17630.858085870743,1565,12.154120237778473,1.5515801265275226e-05,12.153788794463019,10.845576040495372,1.3040952480527859,0.0020223955967781817,1200.0,0.02424468193203211,14.410897999708494,10641.999999999944,56.0,14.410897999708494,1564.0,0.0002847746083550048,0.04042212432496751,0.4051439577790517,1879800.0,2.7309490072327023,20.397456990963942,6,0,0,45.80714285714286,24.100000000000005,0.00021182771259920495,0.0004943345235302107,1879800.0,1879800.0,1200.0,1200.0,38400,556497667,147735,57877120,0,1200.0,384000,1253.2443271609573,297455.6606932736,30060.60320556037,30060.49263831837,8.874375,-0.06069299,-0.085259795,0.007646236,0.0,11.096704483032227,8.89853,38400,57.217037,5e-05,337.55237,1565.0,0.65995115,1.0,128.0,147735,57877120,30060.744989780593,0.045352292913886656,6.742987785674987e-06,7.430365884262024e-05,2.852194621683681e-05,1.738845330708343e-05,2.9892458276112186e-06,2.87794471209094e-06,0.00021311109310774933,3.0680968585434024e-05,7.223175687634156e-05,1.8793361529952186e-05,5.8049383015992545e-05,0.0003750764282883086,0.005499592887282864,0.017805066610174274,6.176161404017523e-06,2.0730952152809525e-05,0.003539866576714054,0.0001270783037156516,0.017787108230903025
1,1881000.0,False,1566,a852a_00000,2025-09-14_03-04-50,1757811890,9.464593410491943,17640.322679281235,500909,cda-server-4,10.157.146.4,17640.322679281235,1566,12.127129324372202,1.5508444145213952e-05,12.126798310587843,10.81850099197745,1.3041873446021148,0.0020185026988059577,1200.0,0.02424468193203211,15.19672954638691,10690.999999999944,49.0,15.19672954638691,1565.0,0.00028311766161945794,0.03697516667669323,0.4058217320213368,1881000.0,2.7018577543466122,20.715223823267976,6,0,0,34.25714285714286,24.100000000000005,0.00020863939259156347,0.0004887707499805662,1881000.0,1881000.0,1200.0,1200.0,38272,556877995,147735,57915392,0,1200.0,380328,1253.4318838893478,297402.57694279595,30048.97896697469,30048.89622892994,8.719854,-0.037363805,-0.15179563,0.015263281,0.0,11.096704483032227,8.851865,38272,89.53239,5e-05,424.1439,1566.0,1.5374593,1.0,128.0,147735,57915392,30049.08141479382,0.04527781568353953,5.993975328965409e-06,7.223490677432303e-05,2.8620925306720992e-05,1.7288120793404638e-05,2.9890588785062703e-06,2.8228476992387864e-06,0.00020889726565647096,3.0538818090870415e-05,7.224833257317144e-05,1.851916872644016e-05,5.772266527147831e-05,0.00037588404097333247,0.005502600547920952,0.01778682344729595,6.171098708319938e-06,2.0744179816950375e-05,0.0035458527755454264,0.00012695751779363026,0.01772120601980004
1,1882200.0,False,1567,a852a_00000,2025-09-14_03-05-00,1757811900,10.269407272338867,17650.592086553574,500909,cda-server-4,10.157.146.4,17650.592086553574,1567,12.108454114765806,1.5468955461723085e-05,12.108122578726896,10.799852768472359,1.3041424919371338,0.0020281062292579408,1200.0,0.02424468193203211,14.562242501857256,10745.999999999944,55.0,14.562242501857256,1566.0,0.00028612987065034255,0.03893475664554381,0.4055423753529082,1882200.0,2.678270058612435,20.878749412985087,6,0,0,39.133333333333326,24.10000000000001,0.00020918481751082733,0.0004961976080705524,1882200.0,1882200.0,1200.0,1200.0,38400,557261395,147735,57953792,0,1200.0,383400,1253.6775650504542,297970.4207348586,30092.76190080904,30092.689350406963,8.7763195,0.12163418,-0.044189215,0.014199462,0.0,11.096704483032227,9.05552,38400,409.68948,5e-05,413.3082,1567.0,1.5684646,1.0,128.0,147735,57953792,30092.839099805213,0.045211558318502966,5.930015759570162e-06,7.238159377142562e-05,2.8760472045453482e-05,1.7349971561773632e-05,3.0113864002709174e-06,2.836053448015881e-06,0.00021054600472305594,3.072841991668567e-05,7.259718029526649e-05,1.8566386366468467e-05,5.880796951667055e-05,0.00037756457143418935,0.0055039668321398665,0.017772892461112577,6.172512765344175e-06,2.0741833876162694e-05,0.003556074018200033,0.00012690937217230215,0.017655450361248177
1,1883400.0,False,1568,a852a_00000,2025-09-14_03-05-11,1757811911,10.970070838928223,17661.562157392502,500909,cda-server-4,10.157.146.4,17661.562157392502,1568,12.09697282081363,1.5471957445439746e-05,12.096641289264731,10.788740878892552,1.3037801686190056,0.0020238988260277467,1200.0,0.02424468193203211,14.61633568076028,10794.999999999944,49.0,14.61633568076028,1567.0,0.00029141737134726536,0.042374836002332356,0.4054651890598178,1883400.0,2.665795466854726,20.774002068958648,6,0,0,46.16666666666666,24.10000000000001,0.00021107254648885048,0.0004977011479974522,1883400.0,1883400.0,1200.0,1200.0,38272,557642022,147735,57992064,0,1200.0,380627,1253.8707893999497,298754.13686079293,30164.951883563877,30164.88589414642,8.031531,-0.066583544,-0.07271755,0.010877184,0.0,11.096704483032227,8.085649,38272,36.02806,5e-05,368.9391,1568.0,0.58259046,1.0,128.0,147735,57992064,30165.02342649636,0.045146970268193476,6.05969630044947e-06,7.286379154566268e-05,2.8980501907568495e-05,1.7469524667473735e-05,3.0277761862833057e-06,2.8608354388430995e-06,0.00021126857628575775,3.120369973783136e-05,7.329672412860053e-05,1.877956074317404e-05,5.895839183269839e-05,0.0003784730312353275,0.005504797149190296,0.017765074082893653,6.169405080537031e-06,2.0741932833476886e-05,0.0035630952832804074,0.00012692723586353726,0.01758990237459894
1,1884600.0,False,1569,a852a_00000,2025-09-14_03-05-21,1757811921,9.330362319946289,17670.892519712448,500909,cda-server-4,10.157.146.4,17670.892519712448,1569,12.069204268440478,1.542603497415193e-05,12.068873557305649,10.76113188824225,1.3036259333645166,0.0020219499327987305,1200.0,0.02424468193203211,14.147060595297086,10850.999999999944,56.0,14.147060595297086,1568.0,0.0002883141477472865,0.03744361773908041,0.404249392004188,1884600.0,2.6418028798755535,20.932057073950787,6,0,0,32.223076923076924,24.100000000000005,0.00020979129829017007,0.0004924080652630246,1884600.0,1884600.0,1200.0,1200.0,38400,558026022,147735,58030464,0,1200.0,384000,1254.13208150595,298499.676077725,30125.104244447135,30125.019723354577,8.415993,-0.090297945,-0.1544435,0.008893425,0.0,11.096704483032227,8.424384,38400,72.53397,5e-05,373.71442,1569.0,0.7102321,1.0,128.0,147735,58030464,30125.19685346153,0.04505246596579011,5.996523592239147e-06,7.248367385684849e-05,2.8719041539673445e-05,1.7471860986832705e-05,3.0021144962309445e-06,2.8266916767813136e-06,0.00021035638939052715,3.0842305045125526e-05,7.266621859359824e-05,1.8602650769255957e-05,5.8273314989760664e-05,0.0003799136724923693,0.00550433404967596,0.017739786411420204,6.160926801645189e-06,2.0732084276121045e-05,0.0035711231681236516,0.0001267495666946087,0.01751200772923134
1,1885800.0,False,1570,a852a_00000,2025-09-14_03-05-48,1757811948,27.569541215896606,17698.462060928345,500909,cda-server-4,10.157.146.4,17698.462060928345,1570,12.224103219946498,1.5381577555957575e-05,12.223773282353084,10.916406956320571,1.303255686377616,0.0020185746688313653,1200.0,0.02424468193203211,12.620876017065314,10898.999999999944,48.0,12.620876017065314,1569.0,0.0003021961478984784,0.0992136186542421,0.40384338275326775,1885800.0,2.748758556317908,20.57221671637333,6,0,0,77.04249999999999,24.1,0.00021941434918554555,0.0005043932336210392,1885800.0,1885800.0,1200.0,1200.0,38272,558406350,147735,58068736,0,1200.0,380328,1254.3107606908907,298634.5682349626,30134.33268890326,30134.233741364493,8.5811205,-0.027255563,-0.07612026,0.010280174,0.0,11.096704483032227,8.667941,38272,38.728664,5e-05,316.1111,1570.0,2.1204844,1.0,128.0,147735,58068736,30134.421260271727,0.04498070829733027,5.930642550500637e-06,7.259222932222707e-05,3.4801997972768444e-05,1.7295090280336768e-05,3.0131435406686783e-06,2.844716567081318e-06,0.00021524456389383239,3.083430611034011e-05,7.329092725946639e-05,1.8591556538902662e-05,5.8013300123069444e-05,0.00038074706463874343,0.005527337068301,0.017716762491111697,6.1517137416766045e-06,2.071963336887238e-05,0.003576933090786497,0.00012680410204878075,0.017433697050321932
1,1887000.0,False,1571,a852a_00000,2025-09-14_03-06-18,1757811978,29.54729390144348,17728.00935482979,500909,cda-server-4,10.157.146.4,17728.00935482979,1571,12.39722967176524,1.5404117023127185e-05,12.39689996875143,11.088474042879305,1.304321375015358,0.002015786717015574,1200.0,0.02424468193203211,15.95111883247741,10936.999999999942,38.0,15.95111883247741,1570.0,0.00030072815707403157,0.08924749455092174,0.40400573604295414,1887000.0,2.8225315848612538,20.01230075711296,6,0,0,79.38571428571429,24.1,0.00021890492781982923,0.0005132649679063657,1887000.0,1887000.0,1200.0,1200.0,37888,558779606,147735,58106624,0,1200.0,373256,1254.3776530839816,298297.7410491677,30109.06570207908,30108.981925241576,8.899424,0.04392816,-0.2167778,0.009307771,0.0,11.096704483032227,9.046638,37888,58.02851,5e-05,678.7257,1571.0,1.6096549,1.0,128.0,147735,58106624,30109.140155888937,0.046183886485423396,6.057249750142648e-06,7.305338996270284e-05,3.056642377857668e-05,1.7494943371961646e-05,3.081433798105564e-06,2.871282055255969e-06,0.00021605399239977137,3.119521384574421e-05,7.870574837909085e-05,1.881359513199132e-05,5.884701825895005e-05,0.0003809814967132842,0.005531899030995113,0.01769140454368223,6.149596358068813e-06,2.0719525922875155e-05,0.0035810188898954356,0.0001267873860395463,0.01865296864246701
1,1888200.0,False,1572,a852a_00000,2025-09-14_03-06-30,1757811990,12.683101654052734,17740.69245648384,500909,cda-server-4,10.157.146.4,17740.69245648384,1572,12.399989499845587,1.540424699189776e-05,12.399660033964343,11.091219676692132,1.3043405352237325,0.002013172936867961,1200.0,0.02424468193203211,16.166630898416358,10989.999999999944,53.0,16.166630898416358,1571.0,0.00029637961249141104,0.09312728230795979,0.4056626188664804,1888200.0,2.955147443053042,19.28244227494813,6,0,0,54.300000000000004,24.100000000000005,0.00021853273203073165,0.0005113722126818373,1888200.0,1888200.0,1200.0,1200.0,38272,559160831,147735,58144896,0,1200.0,381225,1254.5838765531419,298040.869738228,30075.18219388419,30075.095193750712,8.417471,0.02737663,-0.08614695,0.012684061,0.0,11.096704483032227,8.585598,38272,80.43655,5e-05,434.3691,1572.0,1.297903,1.0,128.0,147735,58144896,30075.291038141753,0.04607954264536946,5.976781115526067e-06,7.338699390483629e-05,2.902217713715833e-05,1.7468903795564674e-05,3.040047917426322e-06,2.8531194007202426e-06,0.0002163090577484986,3.081540316049864e-05,7.771706956097043e-05,1.865710828632435e-05,5.8523059709699386e-05,0.00038192803926697,0.0055328330417790264,0.017667138030768085,6.142321994782238e-06,2.0701370519841853e-05,0.0035871030735491146,0.0001268066931095269,0.018565137300123977
1,1889400.0,False,1573,a852a_00000,2025-09-14_03-06-40,1757812000,9.545506238937378,17750.23796272278,500909,cda-server-4,10.157.146.4,17750.23796272278,1573,12.371341318593919,1.538085045274584e-05,12.371012372607634,11.062694889079536,1.3042208597382383,0.0020124370431969323,1200.0,0.02424468193203211,16.279254699069305,11024.999999999944,35.0,16.279254699069305,1572.0,0.000289160667598432,0.043541926391739365,0.4052248215012156,1889400.0,2.9169115108198476,19.526620966951796,6,0,0,39.57692307692308,24.100000000000005,0.00021229736291077713,0.0004972474436136967,1889400.0,1889400.0,1200.0,1200.0,37888,559533495,147735,58182784,0,1200.0,372664,1254.6280377876103,297791.18649652856,30061.00242170276,30060.955556576544,8.242282,-0.1161345,-0.1117748,0.01076516,0.0,11.096704483032227,8.245605,37888,27.678963,5e-05,454.3781,1573.0,1.8686248,1.0,128.0,147735,58182784,30061.096485433267,0.04596134575776155,5.9535335454705605e-06,7.255394067983441e-05,2.9032750348379763e-05,1.741462430802634e-05,3.0192724690864596e-06,2.8624370119826137e-06,0.00021030630821945598,3.0893876574577556e-05,7.376199174367495e-05,1.8715576153620598e-05,6.053916340332268e-05,0.0003820450309888156,0.005528417248041934,0.017642800774310272,6.137597693177006e-06,2.0683638814708286e-05,0.0035864299080315474,0.00012664667652480615,0.018476543690609838
